review_id,spot_name,city,province,travel_type,season,travel_month,trip_days,cost_cny_per_person,is_revisit,rating,review_text,recommend_index_raw,helpful_votes
TR009582,北海湿地,保山,云南,拍照旅行,夏季,5,2,859,是,4,5月去的北海湿地，和朋友出行。地点在保山，自驾停车需要提前规划，现场游客较多。这次玩了2天，人均花费约859元，氛围感不错。景点印象：大片湿地环境清新，冬季还有候鸟群集。整体感受是还蛮满意，推荐来看看。二刷意愿：是。,32%,34
TR009583,二郎山庄,四平,吉林,文化打卡,秋季,8,6,1423,否,2,8月去的二郎山庄，一个人出行。地点在四平，地铁到达方便，现场高峰时段比较拥挤。这次玩了6天，人均花费约1423元，氛围感不错。景点印象：二郎山庄位于吉林省四平市山门镇境内，建在海拔二百九十三米号称长白第一山上，占地面积15万平方米。风景区内自然景观绚丽多彩、景色宜人，内容丰富，是集自然风光，宗教信仰，历史故事，古老传说为一体。每逢农历四月初用八、十八、二十八庙会之日…整体感受是没达到预期，不建议高峰来。二刷意愿：否。,0%,78
TR009584,满都海公园,呼和浩特,内蒙古,亲子出游,春季,12,3,1383,否,5,12月去的满都海公园，一个人出行。地点在呼和浩特，自驾停车需要提前规划，现场游客较多。这次玩了3天，人均花费约1383元，夜景表现很好。景点印象：呼和浩特的街心花园，闹中取静，是首府一处颇具魅力的休闲佳境。整体感受是挺惊喜，值得专门打卡。二刷意愿：否。,0%,79
TR009585,岫岩湿地生态农业园,鞍山,辽宁,城市漫游,秋季,8,3,599,否,3,8月去的岫岩湿地生态农业园，情侣出行。地点在鞍山，地铁到达方便，现场游客较多。这次玩了3天，人均花费约599元，历史文化气息浓。景点印象：整体环境还算干净整体感受是还可以，别抱太高期待。二刷意愿：否。,0%,88
TR009586,柯桥古镇景区,绍兴,浙江,亲子出游,夏季,5,3,1184,是,5,5月去的柯桥古镇景区，一个人出行。地点在绍兴，地铁到达方便，现场游客较多。这次玩了3天，人均花费约1184元，拍照很出片。景点印象：景点本身有一定特色整体感受是特别满意，很推荐。二刷意愿：是。,4%,79
TR009587,龙珠阁,景德镇,江西,城市漫游,春季,2,2,458,是,5,2月去的龙珠阁，情侣出行。地点在景德镇，地铁到达方便，现场高峰时段比较拥挤。这次玩了2天，人均花费约458元，历史文化气息浓。景点印象：御器厂、御窑厂的代表性建筑，是明清官窑遗址，现已成为景德镇的城徽。整体感受是挺惊喜，以后还会来。二刷意愿：是。,15%,92
TR009588,弘福寺,贵阳,贵州,拍照旅行,夏季,5,4,1434,是,5,5月去的弘福寺，情侣出行。地点在贵阳，自驾停车需要提前规划，现场游客较多。这次玩了4天，人均花费约1434元，氛围感不错。景点印象：贵阳的佛教寺庙，据说在此祈福很灵验。整体感受是特别满意，很推荐。二刷意愿：是。,4%,87
TR009589,庐山风景名胜区,九江,江西,城市漫游,秋季,6,1,140,否,5,6月去的庐山风景名胜区，情侣出行。地点在九江，打车比较省心，现场高峰时段比较拥挤。这次玩了1天，人均花费约140元，拍照很出片。景点印象：感受三叠泉“飞流直下三千尺”的磅礴气势，欣赏奇洞怪石的独特风采。整体感受是挺惊喜，很推荐。二刷意愿：否。,46%,68
TR009590,老虎山生态公园,乌兰察布,内蒙古,亲子出游,夏季,4,5,1223,是,5,4月去的老虎山生态公园，情侣出行。地点在乌兰察布，打车比较省心，现场游客较多。这次玩了5天，人均花费约1223元，历史文化气息浓。景点印象：周边配套比较齐全整体感受是超出预期，以后还会来。二刷意愿：是。,8%,94
TR009591,台儿庄大战纪念馆,枣庄,山东,城市漫游,春季,1,2,779,否,5,1月去的台儿庄大战纪念馆，情侣出行。地点在枣庄，地铁到达方便，现场游客较多。这次玩了2天，人均花费约779元，历史文化气息浓。景点印象：景点本身有一定特色整体感受是超出预期，很推荐。二刷意愿：否。,35%,44
TR009592,圣天湖,运城,山西,文化打卡,夏季,3,3,848,是,2,3月去的圣天湖，一个人出行。地点在运城，自驾停车需要提前规划，现场人不算多。这次玩了3天，人均花费约848元，历史文化气息浓。景点印象：整体环境还算干净整体感受是没达到预期，不建议高峰来。二刷意愿：是。,0%,46
TR009593,鸿恩寺公园,重庆,重庆,周末短途,夏季,5,1,605,否,4,5月去的鸿恩寺公园，一个人出行。地点在重庆，自驾停车需要提前规划，现场高峰时段比较拥挤。这次玩了1天，人均花费约605元，拍照很出片。景点印象：整体环境还算干净整体感受是还蛮满意，周末来刚好。二刷意愿：否。,0%,85
TR009594,扎塘寺,山南,西藏,文化打卡,冬季,9,1,485,是,5,9月去的扎塘寺，一个人出行。地点在山南，打车比较省心，现场高峰时段比较拥挤。这次玩了1天，人均花费约485元，历史文化气息浓。景点印象：周边配套比较齐全整体感受是超出预期，值得专门打卡。二刷意愿：是。,0%,67
TR009595,唐山地震遗址纪念公园,唐山,河北,文化打卡,夏季,4,1,475,否,5,4月去的唐山地震遗址纪念公园，和朋友出行。地点在唐山，地铁到达方便，现场人不算多。这次玩了1天，人均花费约475元，历史文化气息浓。景点印象：整体环境还算干净整体感受是挺惊喜，以后还会来。二刷意愿：否。,7%,56
TR009596,汇隆生态园展厅,枣庄,山东,拍照旅行,春季,2,2,827,是,3,2月去的汇隆生态园展厅，情侣出行。地点在枣庄，打车比较省心，现场人流量适中。这次玩了2天，人均花费约827元，历史文化气息浓。景点印象：整体环境还算干净整体感受是还可以，别抱太高期待。二刷意愿：是。,0%,71
TR009597,保佛寺,广安,四川,周末短途,春季,1,1,340,是,5,1月去的保佛寺，一个人出行。地点在广安，公交换乘方便，现场游客较多。这次玩了1天，人均花费约340元，氛围感不错。景点印象：景点本身有一定特色整体感受是超出预期，很推荐。二刷意愿：是。,0%,75
TR009598,大连海昌东方水城,大连,辽宁,深度游,春季,1,3,890,是,5,1月去的大连海昌东方水城，和家人出行。地点在大连，打车比较省心，现场游客较多。这次玩了3天，人均花费约890元，氛围感不错。景点印象：漫步于欧式建筑与水城风光中，感受威尼斯水城般的异域风情。整体感受是特别满意，值得专门打卡。二刷意愿：是。,0%,105
TR009599,温泉寺,本溪,辽宁,城市漫游,春季,2,4,1126,是,4,2月去的温泉寺，和朋友出行。地点在本溪，公交换乘方便，现场人流量适中。这次玩了4天，人均花费约1126元，氛围感不错。景点印象：景点本身有一定特色整体感受是整体不错，推荐来看看。二刷意愿：是。,1%,83
TR009600,沱沱河气象站,那曲,西藏,文化打卡,夏季,5,3,1001,否,5,5月去的沱沱河气象站，和朋友出行。地点在那曲，自驾停车需要提前规划，现场高峰时段比较拥挤。这次玩了3天，人均花费约1001元，拍照很出片。景点印象：长江源头唐古拉山麓，屹立着一座设备先进而齐全的气象观测基本站----沱沱河气象站，坐落在海拔4700多米处，是世界上海拔最高的气象观测基本站。总面积约250平方公里，平均海拔4，000米以上的青藏高原，有“世界屋脊”和“地球的第三极”之称，它对…整体感受是特别满意，很推荐。二刷意愿：否。,1%,63
TR009601,蜀南竹海-忘忧谷,宜宾,四川,文化打卡,冬季,11,1,904,是,4,11月去的蜀南竹海-忘忧谷，一个人出行。地点在宜宾，打车比较省心，现场人不算多。这次玩了1天，人均花费约904元，拍照很出片。景点印象：周边配套比较齐全整体感受是整体不错，周末来刚好。二刷意愿：是。,22%,80
TR009602,达斡尔哈拉新村,齐齐哈尔,黑龙江,周末短途,冬季,10,3,942,是,5,"10月去的达斡尔哈拉新村，和朋友出行。地点在齐齐哈尔，自驾停车需要提前规划，现场人流量适中。这次玩了3天，人均花费约942元，氛围感不错。景点印象：原哈拉村毁于1998年嫩江特大洪灾。经全国政协和中华慈善总会拨款救助，在省市区党委、政府的关怀下，于翌年重新建成现代化的哈拉新村。
        哈拉新村地处齐查、齐林公路交汇处，东濒嫩江，西南与明月岛隔江相望。全村有居民300户，其中达斡尔族…整体感受是超出预期，值得专门打卡。二刷意愿：是。",0%,54
TR009603,五里关,渭南,陕西,亲子出游,秋季,6,2,105,否,5,6月去的五里关，一个人出行。地点在渭南，自驾停车需要提前规划，现场高峰时段比较拥挤。这次玩了2天，人均花费约105元，氛围感不错。景点印象：整体环境还算干净整体感受是挺惊喜，以后还会来。二刷意愿：否。,3%,115
TR009604,东钱湖,宁波,浙江,深度游,夏季,5,7,1818,否,5,5月去的东钱湖，一个人出行。地点在宁波，自驾停车需要提前规划，现场人流量适中。这次玩了7天，人均花费约1818元，氛围感不错。景点印象：骑单车沿湖走走停停，去小普陀看水上观音，在霞屿禅寺拜佛祈福。整体感受是挺惊喜，很推荐。二刷意愿：否。,10%,76
TR009605,药泉山钟灵禅寺,黑河,黑龙江,深度游,秋季,8,2,724,是,5,"8月去的药泉山钟灵禅寺，一个人出行。地点在黑河，地铁到达方便，现场游客较多。这次玩了2天，人均花费约724元，历史文化气息浓。景点印象：药泉山钟灵禅寺坐落在五大连池风景名胜区老期火山药泉山的火山口中平旷之处，距火口垣尚有十余米的高程，它与火山堰塞湖和新老期火山相映生辉，构成了独特的人文景观，在火山口里建寺庙在世界上是唯一的，所以钟灵禅寺又号称火口第一寺。
登药泉山…整体感受是超出预期，以后还会来。二刷意愿：是。",2%,69
TR009606,东营傅家遗址,东营,山东,深度游,冬季,10,5,1272,否,3,10月去的东营傅家遗址，情侣出行。地点在东营，打车比较省心，现场游客较多。这次玩了5天，人均花费约1272元，历史文化气息浓。景点印象：景点本身有一定特色整体感受是中规中矩，别抱太高期待。二刷意愿：否。,0%,68
TR009607,世纪公园,盐城,江苏,拍照旅行,春季,2,3,615,是,5,2月去的世纪公园，一个人出行。地点在盐城，公交换乘方便，现场高峰时段比较拥挤。这次玩了3天，人均花费约615元，拍照很出片。景点印象：周边配套比较齐全整体感受是挺惊喜，很推荐。二刷意愿：是。,0%,95
TR009608,昂昂溪遗址,齐齐哈尔,黑龙江,城市漫游,夏季,4,5,1357,否,4,4月去的昂昂溪遗址，和家人出行。地点在齐齐哈尔，公交换乘方便，现场高峰时段比较拥挤。这次玩了5天，人均花费约1357元，拍照很出片。景点印象：周边配套比较齐全整体感受是整体不错，周末来刚好。二刷意愿：否。,2%,33
TR009609,会林寺,遂宁,四川,城市漫游,冬季,10,3,634,否,5,10月去的会林寺，和朋友出行。地点在遂宁，地铁到达方便，现场高峰时段比较拥挤。这次玩了3天，人均花费约634元，氛围感不错。景点印象：整体环境还算干净整体感受是特别满意，很推荐。二刷意愿：否。,0%,69
TR009610,嘉峪关烈士陵园,嘉峪关,甘肃,亲子出游,冬季,11,4,950,是,5,11月去的嘉峪关烈士陵园，一个人出行。地点在嘉峪关，地铁到达方便，现场人不算多。这次玩了4天，人均花费约950元，氛围感不错。景点印象：整体环境还算干净整体感受是超出预期，值得专门打卡。二刷意愿：是。,0%,69
